record_type,state,part_number,revision,description,material,make_buy,manufacturer,cad_classification,source_url,purchase_url,process,finish,notes,mass_kg,volume_mm3,solid_count,face_count,step_schema,step_path,step_size_bytes,step_sha256,brep_path,brep_size_bytes,brep_sha256,source_path,source_sha256,copied_byte_for_byte
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-PIVOT-CARRIER-001,A,MATCHED DOUBLE-SHEAR PIVOT LUG SET,Ti-6Al-4V,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill,,,0.003140936806848546,709.0150805527192,2,38,AP242,controlled_part_definitions/DF8-R2-PIVOT-CARRIER-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,96235,32f837c0c1f315cf051583656f499d7732a80ad515da2c6c453a1e3e24049403,controlled_part_definitions/DF8-R2-PIVOT-CARRIER-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,20223,6ce4653a5c16a07a39e8ea772bf779d6c8864833cac734e6a08ad1a1c1820aec,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-PIVOT-PIN-008,A,8 MM CAPTIVE SHOULDER PIVOT PIN WITH GROOVE,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Swiss turn; H900; grind,,,0.007903832328026874,1019.8493326486289,1,9,AP242,controlled_part_definitions/DF8-R2-PIVOT-PIN-008__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,19506,24c73e2de0b4b821091bdf42257e408199c45fcabe676041bb5e865cd006d442,controlled_part_definitions/DF8-R2-PIVOT-PIN-008__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3996,c2fc5942cbca91b0d82dab9370459c56ace600489f8f4238b556c342da9f1367,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-PIVOT-SPIRAL-RING-008,A,8 MM EXTERNAL SPIRAL PIVOT RETAINER,1.4310 stainless spring steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Wire form,,,9.513648371968049e-05,12.119297289131273,1,8,AP242,controlled_part_definitions/DF8-R2-PIVOT-SPIRAL-RING-008__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,26953,8c0b7bbbfafcf0caa6e0d562ceb20faf19e7a2bfbdb7e0b6014997c4990d917b,controlled_part_definitions/DF8-R2-PIVOT-SPIRAL-RING-008__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,7154,17c1d2bfd67bc680169758b2635d04ff0957fb87e5cbcf5005df81dba8cb6957,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-PIVOT-WASHER-008,A,8 MM PEEK THRUST WASHER,PEEK,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Turn,,,1.4016322438141084e-05,10.61842608950082,1,4,AP242,controlled_part_definitions/DF8-R2-PIVOT-WASHER-008__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,11596,dd74e11ebdec5ded92ee1dc4dfd7a32e1fd5ded8c41dbe14fa72e96b93419352,controlled_part_definitions/DF8-R2-PIVOT-WASHER-008__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2298,f2b37be11d4e34c71689876371ad2575081dcdc83626f1d1a5c2236836c6dd3d,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-PUNCTURE-HEAD-001,A,CARTRIDGE PUNCTURE HEAD WITH CONTROLLED NEEDLE,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Swiss turn and grind,,,0.0035417166931757367,456.99570234525635,2,7,AP242,controlled_part_definitions/DF8-R2-PUNCTURE-HEAD-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,16065,adbaae9e607eb6d5e3198099bc60dccaabd0dbcbea4353fdc5f1e1ae54b78d13,controlled_part_definitions/DF8-R2-PUNCTURE-HEAD-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3392,c22c22558b0940288a5781a5dca6dc313c857c0739984e2787eaf3330eb7f663,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-RECOVERY-E-RING-006,A,6 MM RECOVERY PIN EXTERNAL RETAINER,1.4310 stainless spring steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Stamped spring ring,,,6.738960987628341e-05,8.584663678507441,1,8,AP242,controlled_part_definitions/DF8-R2-RECOVERY-E-RING-006__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,26977,8afcd68baefb57f0888a23e558c26aa24ccf140389541b51c2a57859f441c5fd,controlled_part_definitions/DF8-R2-RECOVERY-E-RING-006__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,6885,a399bc1e2859a2de492652e915dcdd40c3c5129e15bf6ea9073d87ae93bd8252,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-RECOVERY-PIN-006,A,6 MM CAPTIVE RECOVERY TERMINAL PIN WITH RETAINER GROOVE,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Swiss turn; H900; grind,,,0.0028054986901486795,361.9998309869264,1,9,AP242,controlled_part_definitions/DF8-R2-RECOVERY-PIN-006__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,19517,af994aa0c6c214fd2654e732271514318e9bad76348ae61d5b9362f0d05458e3,controlled_part_definitions/DF8-R2-RECOVERY-PIN-006__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,4012,c4203a09dd5a7d0d097fdd8fd2ab7cea6ff994471cfaeb77f0842dd49dc57f3a,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-ROUTED-LONGERON-001,A,PRIMARY LONGERON WITH TWO JIG-BORED ROUTE CHANNELS,Ti-6Al-4V,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill and jig bore,,,0.040609391647577354,9166.905563787213,1,8,AP242,controlled_part_definitions/DF8-R2-ROUTED-LONGERON-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,27353,c262efde77c9d9239e8e55958f6662d55cf50443751811347cebf66d9e8f3d8e,controlled_part_definitions/DF8-R2-ROUTED-LONGERON-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,6372,c8f763a34e26269ab751f61f18c032075b96773201f4064c50c2f8431146f558,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-SHORT-LINK-001,A,19.950 MM CENTER-DISTANCE REAMED SHORT LINK,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Wire EDM; H900; ream,,,0.0008587191047231816,110.80246512557181,1,38,AP242,controlled_part_definitions/DF8-R2-SHORT-LINK-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,116936,c3983e8ab17c3c1d3aeffba3cca6d4a7d9a56a4ff83e8bbf9b9548a74d287181,controlled_part_definitions/DF8-R2-SHORT-LINK-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,33254,1bf3645416fdd53d7ff19126d78df1c9cce9c73fd046c0b33f45576bfc647521,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-STOW-DOG-001,A,CAPTIVE RADIAL STOWED-RETENTION DOG,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Wire EDM and grind,,,0.0007502000000000001,96.80000000000001,1,6,AP242,controlled_part_definitions/DF8-R2-STOW-DOG-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,17698,eee35f98eb4f00d7af99a6e0273129ab07d4f0242d4293208fce1fb14e2923fd,controlled_part_definitions/DF8-R2-STOW-DOG-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2548,0b7db08e18ee70af8f347e4c32af2b70d6940757ae820c00684fab84a0852fdc,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-STRUCT-RING-PLAIN-001,A,PRIMARY STRUCTURAL TRANSITION RING,Ti-6Al-4V,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Mill-turn,,,0.028930077260254882,6530.491480870177,1,4,AP242,controlled_part_definitions/DF8-R2-STRUCT-RING-PLAIN-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,11582,7bdb92095d551bd78e8c39172680c292fb588322104bb07de9510a831b69efc3,controlled_part_definitions/DF8-R2-STRUCT-RING-PLAIN-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2147,128893d9957217500f8cd9a66cbc02479e8d349e8db89623e557f23e38537084,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-STRUCT-RING-ROUTED-001,A,STRUCTURAL RING WITH SIX CONTROLLED ROUTE PASSAGES AND THREE ARM-ROOT RELIEFS,Ti-6Al-4V,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Mill-turn and jig-bore,,,0.043461918716568244,9810.816866042493,1,23,AP242,controlled_part_definitions/DF8-R2-STRUCT-RING-ROUTED-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,87226,c4c9d66ed34081e4b239931ddfe79c48049616a634f58e75a132de6a83ea4672,controlled_part_definitions/DF8-R2-STRUCT-RING-ROUTED-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,23878,850022335392eb31c8f801342b474eafbec1a7b389e20d7e7f47903996061045,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-TETHER-THIMBLE-001,A,AMSTEEL EYE-SPLICE THIMBLE,316 stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Stamp and form,,,0.003192842532159096,399.105316519887,1,12,AP242,controlled_part_definitions/DF8-R2-TETHER-THIMBLE-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,69113,15b81c7fc7be32c04c3b1bb9d0aaf66fa05fbd295110e64008db2f0389a74924,controlled_part_definitions/DF8-R2-TETHER-THIMBLE-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,30523,ee6dc4253b82f60c88fe260e36e2abada0dffecf9fb801e6b07b3ac94a864d15,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-WATER-INLET-001,A,"RADIAL FLOOD INLET, GLAND AND ANTI-DEBRIS SCREEN",316 stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Microtube form and braze,,,0.0015283722596008199,191.0465324501025,3,12,AP242,controlled_part_definitions/DF8-R2-WATER-INLET-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,27758,572b696429c7010ace1cbafe50a2f10467a49eb35c997c12e4909215b170c969,controlled_part_definitions/DF8-R2-WATER-INLET-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,6235,fb8b8fd07e13d47a4b8f0a0dc10b46cf20481ac3167c685ea498c5b9fdd41632,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-WATER-TRIGGER-HSG-001,A,CENTRAL WATER-SENSITIVE TRIGGER HOUSING,Acetal,MAKE,STINGRAY custom,DRAWING_DERIVED,,,CNC turn and mill,,,0.005390371879805181,3822.9587800036743,1,12,AP242,controlled_part_definitions/DF8-R2-WATER-TRIGGER-HSG-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,136783,7a325f7f006944375a8d986b03c9cd2d7de7a3fbc1bbe4e950dc1adb2973d04d,controlled_part_definitions/DF8-R2-WATER-TRIGGER-HSG-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,52619,9e337759e602e2ed35298d0fe822454aa84c496145e31e04c2a6868e0f195597,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,GN-615.3-M3-KN-PFB,CATALOG,JW WINCO M3 STAINLESS BALL PLUNGER,316 stainless steel,BUY,JW Winco / Ganter,DRAWING_DERIVED,https://www.jwwinco.com/en-us/products/3.1-Indexing-locking-blocking-with-pins-and-ball-shaped-elements/Spring-plungers/GN-615.3-Steel-Stainless-Steel-Ball-Plungers-with-thread-locking-with-ball-with-internal-hexagon,https://www.jwwinco.com/en-us/products/3.1-Indexing-locking-blocking-with-pins-and-ball-shaped-elements/Spring-plungers/GN-615.3-Steel-Stainless-Steel-Ball-Plungers-with-thread-locking-with-ball-with-internal-hexagon,,,Marine endurance and authentic CAD remain open.,0.0002148849375055418,26.860617188192727,1,3,AP242,controlled_part_definitions/GN-615.3-M3-KN-PFB__REV_CATALOG__STATE_DEPLOYED__LOCAL_AP242.step,7860,06e92e22c2c28c26f202508e890fd07db93c3bfff63fe22ad533a92afbf4cd90,controlled_part_definitions/GN-615.3-M3-KN-PFB__REV_CATALOG__STATE_DEPLOYED__LOCAL_OCCT.brep,1162,4b7a69c3cb593403ad632df2fab43bdc4d43e591248e8a89ae2665f42636e204,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,GS-19-50-V4A-B8-B8,R2-INSTALL,ACE GS-19-50-V4A-B8-B8 PURCHASED ASSEMBLY — ARTICULATED INSTALLATION BODY,316 stainless steel,BUY,ACE Controls,DRAWING_DERIVED,https://www.acecontrols.com/us/products/motion-control/industrial-gas-springs-push-type/gs-8-v4a-to-gs-40-va/gs-19-v4a.html,https://www.acecontrols.com/us/products/motion-control/industrial-gas-springs-push-type/gs-8-v4a-to-gs-40-va/gs-19-v4a.html,,,Articulated drawing-derived installation model; unmodified authentic vendor STEP retained separately at ITEM_020_ACE_GS_19_50_V4A_B8_B8_VENDOR.stp; 300±30 N setting requires CoC.,0.42,21267.145221236355,2,18,AP242,controlled_part_definitions/GS-19-50-V4A-B8-B8__REV_R2-INSTALL__STATE_DEPLOYED__LOCAL_AP242.step,52520,f4f226de415f837a7b5ddb46c6c1bcb6d71aac01fd04138626ff6863e559c0e4,controlled_part_definitions/GS-19-50-V4A-B8-B8__REV_R2-INSTALL__STATE_DEPLOYED__LOCAL_OCCT.brep,12113,474896f291cc678c6167cdc60b3756dd7ba692dc1b3d002b45e46a5f9528217f,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,GS-19-50-V4A-B8-B8-ROD-CHILD,R2-INSTALL,ACE GS-19 MOVING ROD ARTICULATION CHILD,316 stainless steel,INTERNAL CHILD,ACE Controls,DRAWING_DERIVED,,,,,No separate purchase quantity; authentic vendor source is not modified.,0.0,3511.8098685571126,1,20,AP242,controlled_part_definitions/GS-19-50-V4A-B8-B8-ROD-CHILD__REV_R2-INSTALL__STATE_DEPLOYED__LOCAL_AP242.step,73602,92dc7bb5358d925bff79d768bcc84d0ce626e829df15a94525f2776b0a21b886,controlled_part_definitions/GS-19-50-V4A-B8-B8-ROD-CHILD__REV_R2-INSTALL__STATE_DEPLOYED__LOCAL_OCCT.brep,19237,bfc02d283aecb212857b5e89faa10e57118dfb2ed10a8b876ca153e69654f39f,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,HBD-15-25-AA-P,R2-INSTALL,ACE HBD-15-25-AA-P PURCHASED ASSEMBLY — ARTICULATED INSTALLATION BODY,316 stainless steel,BUY,ACE Controls,PROVISIONAL — BLOCKS FINAL RELEASE,https://www.acecontrols.com/us/products/motion-control/hydraulic-dampers/hbd-15-to-hbd-40/hbd-15.html,https://www.acecontrols.com/us/products/motion-control/hydraulic-dampers/hbd-15-to-hbd-40/hbd-15.html,,,Drawing-derived installation geometry from ACE_HBD_15_25_AA_P_DRAWING_DERIVED_NOT_VENDOR_CAD_AP242.step; exact AA-P configuration and force-speed data unresolved.,0.22,12366.992123374155,2,18,AP242,controlled_part_definitions/HBD-15-25-AA-P__REV_R2-INSTALL__STATE_DEPLOYED__LOCAL_AP242.step,52479,50a6d624819e383c1d398d443c87b1245ff77b4aa856de8914ab1d9d28f34ffb,controlled_part_definitions/HBD-15-25-AA-P__REV_R2-INSTALL__STATE_DEPLOYED__LOCAL_OCCT.brep,12041,a378bf0af964411714831f45cb22bbcd2d8d31f5f29b578ec63283dac6440c8e,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,HBD-15-25-AA-P-ROD-CHILD,R2-INSTALL,HBD MOVING ROD ARTICULATION CHILD,316 stainless steel,INTERNAL CHILD,ACE Controls,DRAWING_DERIVED,,,,,No separate purchase quantity.,0.0,1759.0481865927184,1,20,AP242,controlled_part_definitions/HBD-15-25-AA-P-ROD-CHILD__REV_R2-INSTALL__STATE_DEPLOYED__LOCAL_AP242.step,73145,993c35053c64d6058b605c76885fb60231bc82718600b426639273e5abb5a915,controlled_part_definitions/HBD-15-25-AA-P-ROD-CHILD__REV_R2-INSTALL__STATE_DEPLOYED__LOCAL_OCCT.brep,19089,7c0e4c4d1888e6527a77ffda29c010cffd424875bbda4c3911144a87c37d1418,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,LELAND-81121,A,LELAND 81121 12 G CO2 CARTRIDGE,Steel pressure cartridge,BUY,Leland Gas Technologies,DRAWING_DERIVED,https://www.lelandgas.com/product-page/81121-cartridge-small-x-xml-x-xxg-gas,https://www.lelandgas.com/product-page/81121-cartridge-small-x-xml-x-xxg-gas,,,Exact puncture installation remains physical/procurement verification hold.,0.045,21963.508172001293,1,8,AP242,controlled_part_definitions/LELAND-81121__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,19379,ff954fdcc0208a9af6f8a5e3e1138e2950d33889f3eab920079d58d2d854d62f,controlled_part_definitions/LELAND-81121__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,4341,6bb400c998bf8ffd087704f493d02291fe7776c2481f3274c79bdc8722c4202f,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,V80040,A,HALKEY-ROBERTS WATER-SENSITIVE BOBBIN,Water-sensitive media,BUY,Nordson MEDICAL / Halkey-Roberts,DRAWING_DERIVED,https://fluid-components.nordsonmedical.com/files/fluid-components-nordsonmedical-com/Technical%20Information/HRC/Hyrdo-1F-Manual-Automatic-Inflator-V80040-Bobbin-Instructions-For-Use.pdf,,,,Custom housing use remains manufacturer-compatibility hold.,,1413.716694115407,1,3,AP242,controlled_part_definitions/V80040__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,7778,74f70a2844dd493df0ef797dc059632e7002bf03080de8e6f69172987d93849e,controlled_part_definitions/V80040__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,1098,99bc59fdf9c37f8b676ddda6be73b28ea1be737deb37bf435cd4ad8b3e36f355,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,VD-244,CATALOG,GUTEKUNST VD-244 GUIDED EJECTOR SPRING,1.4310 stainless spring steel,BUY,Gutekunst Federn,DRAWING_DERIVED,https://www.federnshop.com/en/products/compression_springs/vd-244.html,https://www.federnshop.com/en/products/compression_springs/vd-244.html,,,Installed-force and pack-test acceptance remain open.,0.028511282793457497,3632.010546937261,3,5,AP242,controlled_part_definitions/VD-244__REV_CATALOG__STATE_DEPLOYED__LOCAL_AP242.step,162756,f3042ce219b069382864926d03569fc8d3a73574371b17a6ee675a74b8a8e96b,controlled_part_definitions/VD-244__REV_CATALOG__STATE_DEPLOYED__LOCAL_OCCT.brep,98538,572fd1e920bb954772fefee2c614a2eef5474b2332c593a7f781215583f963fb,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-FIXED-GUIDE-SLEEVE-R2,A,FIXED OVERLAPPING SPRING GUIDE SLEEVE,PEEK,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Turn,,,0.007013448519506538,5313.21857538374,1,4,AP242,controlled_part_definitions/WP04-FIXED-GUIDE-SLEEVE-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,11587,b633c1a138598daea37b75ef1e0eee4c699455bc58052e0d4eaac13dfee8b44c,controlled_part_definitions/WP04-FIXED-GUIDE-SLEEVE-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2055,2ca0aeb1a754d68593dce723747582033ae36bfffbfd0be283507989d316e468,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-FOL-001-R2,A,CAPTIVE PEEK FOLLOWER WITH THREE GUIDE SLOTS,PEEK,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis machine,,,0.006617851970479755,5013.52422006042,1,34,AP242,controlled_part_definitions/WP04-FOL-001-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,158290,17f79fa331fb147dea15c6d82faee6e732221cda3f7234123e0f1b87a260aafb,controlled_part_definitions/WP04-FOL-001-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,55965,def2f56304029cd798716343f16604d6e9eba9a1386232f1b9591a79d0bc9fad,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-GUIDE-RAIL-001-R2,A,FOLLOWER ANTI-ROTATION GUIDE RAIL,PEEK,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Machine and slot,,,0.003762,2850.0,1,6,AP242,controlled_part_definitions/WP04-GUIDE-RAIL-001-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,17690,3c5aab35a6e26cf078dd851e19dfcea22c28593597fa072fe8695557f9cee0dc,controlled_part_definitions/WP04-GUIDE-RAIL-001-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2245,105059045fe10cd7b5cc7c1aa5b3121f243126a9ae29d90e8167f3f4e25090ba,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-HST-001-R2,A,HARNESS STRUCTURAL TERMINAL WITH FOUR WEB SLOTS AND DOUBLE-SHEAR CLEVIS,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill and proof test,,,0.00623532727503134,804.55835806856,1,52,AP242,controlled_part_definitions/WP04-HST-001-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,194230,ac71ae58843b872fae89f497dd7c7109bddadb013516aaff27bb1fb281ff098a,controlled_part_definitions/WP04-HST-001-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,50299,ce2c3663c688eece4e8ffb38f0e52413e24aefaea83ebd2ecd761c57a32d62f2,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-LATCH-HOUSING-R2,A,RADIAL FOLLOWER LATCH HOUSING WITH REAMED SEAR GUIDE,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill and ream,,,0.003141458434081845,405.3494753653993,1,7,AP242,controlled_part_definitions/WP04-LATCH-HOUSING-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,21276,9691f56a449cfbcb13adc91d2126a526351b30d6868f1e3f673bd17481b23574,controlled_part_definitions/WP04-LATCH-HOUSING-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3336,cc22771d8f9d99d74295a59881ffbbb88a6aa9982b56f02042405b5af345e439,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-LATCH-SEAR-E-RING-R2,A,4 MM SEAR PIN EXTERNAL RETAINING RING,1.4310 stainless spring steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Stamped spring ring,,,4.345508650541629e-05,5.5356798096071715,1,8,AP242,controlled_part_definitions/WP04-LATCH-SEAR-E-RING-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,26910,b00840e93dba122bb486ec6f4a1792694bc973f27b5eb230756bd63535d73807,controlled_part_definitions/WP04-LATCH-SEAR-E-RING-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,7156,1e4732cf329de19cf2f81d50919b0f003c2893b7ba807f3e05e90d292144f163,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-LATCH-SEAR-R2,A,CAPTIVE RADIAL FOLLOWER SEAR PLUNGER WITH RETAINING RING,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Swiss turn and grind,,,0.0009879695303224743,127.4799393964483,1,9,AP242,controlled_part_definitions/WP04-LATCH-SEAR-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,19454,04c26f5c9af689e8d82d905f09a5998f4027c7f1029df9a7a4bde14e2cb759d7,controlled_part_definitions/WP04-LATCH-SEAR-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3825,7d8e7b0b264b3892dce21493574257cbbf8e9ac4877676e18c172070ff032be9,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-MOVING-GUIDE-SLEEVE-R2,A,FOLLOWER OVERLAPPING SPRING GUIDE SLEEVE,PEEK,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Turn,,,0.006453616708636833,4889.103567149115,1,4,AP242,controlled_part_definitions/WP04-MOVING-GUIDE-SLEEVE-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,11584,1192440e21b7c1eb5ebeb74a358feb433b913a8a4cebae6275fa5448097b56ed,controlled_part_definitions/WP04-MOVING-GUIDE-SLEEVE-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2041,5881d16679be8b51e9afc54211e65e50b25b842c8456f7b51d32f4c4c2d29e99,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-RB-001-R2,A,SPRING REACTION BULKHEAD WITH GUIDE-RAIL BORES,Ti-6Al-4V,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill,,,0.039533693656129375,8924.084346756066,1,31,AP242,controlled_part_definitions/WP04-RB-001-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,119517,65782a0d7492df7a32ad46a5554524ace665910d0a8d5174dd3eb2bacfa0bc4d,controlled_part_definitions/WP04-RB-001-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,32332,6cb4a3da5c21256ee21950f7dfc7cd81e34772687b123f88c2c98ad86b8ab567,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP04-RHP-001-R2,A,INTEGRAL STRUCTURAL RING AND RECOVERY HARDPOINT LUG,Ti-6Al-4V,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill from forged ring,,,0.02658421384403644,6000.9512063287675,1,62,AP242,controlled_part_definitions/WP04-RHP-001-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,196835,ca8d9d92e25f4b64e38ffe6f494af775f30116294eff10e4990c8b01c73c31b3,controlled_part_definitions/WP04-RHP-001-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,52138,d3cd2b903b94abb1f0e3aeb141baf98fb978c32a462131df27cdbbb677ee545d,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP05-DOOR-LANYARD-R2,A,CAPTIVE DOOR LANYARD WITH SWAGED EYES,HMPE rope,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Swage two thimbled eyes,,,4.361004985030082e-05,44.95881427866064,1,3,AP242,controlled_part_definitions/WP05-DOOR-LANYARD-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,8225,56b8b83d3e9b3f0ae6a6b627f46d905a109e256b50dbd201604af0b009c6fee9,controlled_part_definitions/WP05-DOOR-LANYARD-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,1775,54f0e3b274677bd3b77e0f88415a9ec9d3dbb500f5b71d6c1643476f1e1e49bd,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,WP05-DOOR-R2,A,CAPTIVE LOW-FORCE AFT DOOR WITH HINGE AND LANYARD EYE,Ti-6Al-4V,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill and face grind,,,0.023622548112000853,5332.4036370205085,2,21,AP242,controlled_part_definitions/WP05-DOOR-R2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,58377,4b89561ec18374196e580cf63eb801098882b53930c7e45c50de0d6dfbf7cbad,controlled_part_definitions/WP05-DOOR-R2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,14076,2d7d54a051809beb1487232099a094bc335802fb9a79ecc96b13fe5ab5d4e442,,,
